date,price,bedrooms,sqft_living,sqft_lot,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,bathroomsx4,floorsx2
335,936000.0,4,3330,8897,0,0,3,10,3330,0,2001,2001,98074,47.6484,-122.08,3150,7515,10,4
211,226000.0,3,1520,7200,0,0,3,7,1030,490,1954,1954,98166,47.4527,-122.352,1530,7201,4,2
364,1250000.0,5,3510,4798,0,0,3,10,2700,810,2008,2008,98105,47.669,-122.28200000000001,1460,1684,14,4
27,329932.0,3,1460,5040,0,0,3,7,1100,360,1971,1971,98133,47.7112,-122.35700000000001,2330,7560,6,2
263,539000.0,3,1460,5040,0,0,3,7,1100,360,1971,1971,98133,47.7112,-122.35700000000001,2330,7560,6,2
312,275000.0,3,1650,7700,0,0,4,8,1650,0,1977,1977,98023,47.3155,-122.365,2020,7700,7,2
131,590000.0,4,2660,35010,0,2,3,9,2660,0,1993,1993,98045,47.4816,-121.714,2330,35448,10,4
266,782000.0,4,3510,24604,0,0,3,10,3510,0,1997,1997,98053,47.6772,-122.056,3530,26673,10,4
45,575000.0,4,2120,9603,0,0,3,8,2120,0,1985,1985,98027,47.5348,-122.053,1990,9611,10,4
257,509000.0,3,1780,9315,0,0,3,7,1780,0,1996,1996,98133,47.7484,-122.353,1780,8545,9,4
7,290000.0,4,2000,13300,0,0,4,7,1200,800,1968,1968,98001,47.353,-122.294,1800,9810,10,2
87,305240.0,3,1300,9000,0,0,3,7,1300,0,1956,1956,98133,47.7352,-122.337,1500,9600,4,2
39,555000.0,3,2180,4976,0,2,4,8,1680,500,1930,1930,98126,47.573,-122.38,1850,5000,8,3
84,317000.0,3,1790,8228,0,0,3,7,1390,400,1980,1980,98058,47.4658,-122.17200000000001,1880,8228,8,2
42,430000.0,3,1910,5040,0,0,3,8,1910,0,1971,1971,98074,47.6312,-122.061,1980,4275,8,3
298,850000.0,2,1800,4144,0,4,4,7,900,900,1962,1962,98116,47.5934,-122.39,2090,4173,6,2
208,469000.0,3,2620,10659,0,0,3,7,1660,960,1976,1976,98155,47.7643,-122.273,1820,12071,9,2
89,327200.0,2,1440,8425,0,0,4,6,1440,0,1942,1983,98168,47.4831,-122.296,1430,12037,8,2
41,835000.0,3,2790,12523,1,4,4,8,1600,1190,1977,1977,98198,47.3571,-122.324,2990,11476,12,4
124,360000.0,4,2340,13445,0,0,3,8,2340,0,1990,1990,98042,47.373999999999995,-122.125,2340,11188,10,4
223,372000.0,4,2070,8658,0,0,3,8,2070,0,1999,1999,98178,47.5072,-122.257,2010,7215,10,4
328,453000.0,3,2160,11484,0,0,4,7,2160,0,1968,1968,98034,47.7277,-122.185,2270,10080,4,3
103,275000.0,2,2090,11317,0,0,5,7,1090,1000,1931,1931,98188,47.4594,-122.279,1940,11317,7,2
61,475000.0,4,2040,7260,0,0,4,7,2040,0,1963,1963,98133,47.7399,-122.33200000000001,2040,7360,10,4
287,310000.0,4,1950,9720,0,0,3,7,1400,550,1986,1986,98031,47.3969,-122.205,2300,10530,11,2
284,173000.0,4,1200,8460,0,0,5,7,1200,0,1957,1957,98188,47.4413,-122.277,1350,8623,8,2
336,313500.0,5,2240,94960,0,0,3,6,2240,0,1985,1985,98045,47.481,-121.788,1780,43400,12,2
88,345000.0,3,1360,1489,0,0,3,8,1360,0,2007,2007,98126,47.549,-122.37200000000001,1360,1688,10,4
318,436000.0,3,1500,10200,0,0,3,8,1300,200,1955,1955,98177,47.7598,-122.359,1950,9500,6,2
145,244500.0,2,1300,14500,0,0,3,6,650,0,1939,1939,98168,47.4989,-122.329,1370,12986,7,2
70,206000.0,3,1140,9800,0,0,4,7,1140,0,1968,1968,98001,47.3063,-122.27,1370,9800,7,2
354,890000.0,4,2930,9158,0,0,3,9,2930,0,2005,2005,98052,47.7065,-122.13,3590,8065,10,4
265,329950.0,4,2140,8874,0,0,3,8,2140,0,1986,1986,98092,47.2654,-122.21700000000001,2140,8789,9,4
75,440000.0,3,1950,19747,0,0,3,7,1150,800,1979,1979,98072,47.7685,-122.162,2560,9674,7,2
145,395000.0,4,1910,8117,0,0,3,7,1460,450,1975,1975,98072,47.7344,-122.17299999999999,1810,8100,7,2
147,305000.0,3,820,5150,0,0,5,6,820,0,1918,1918,98118,47.5514,-122.28399999999999,1100,5150,4,2
144,160000.0,3,1470,8682,0,0,3,7,1160,310,1985,1985,98003,47.2729,-122.29899999999999,1670,8359,9,2
300,269000.0,3,1470,8682,0,0,3,7,1160,310,1985,1985,98003,47.2729,-122.29899999999999,1670,8359,9,2
101,169500.0,3,1060,10023,0,0,3,6,1060,0,1962,1962,98023,47.2869,-122.36,1060,10023,4,2
217,690500.0,4,3130,8920,0,0,3,8,3130,0,2014,2014,98155,47.7397,-122.316,1450,9183,11,4
215,245560.0,2,1260,9693,0,0,3,7,1260,0,1957,1957,98177,47.7775,-122.365,1800,9693,6,2
313,345000.0,4,2200,13498,0,0,3,8,2200,0,1987,1987,98023,47.3148,-122.35,2190,11850,11,4
166,383000.0,4,2580,19607,0,2,4,8,1290,1290,1958,1958,98056,47.5067,-122.197,1970,9569,7,2
117,388500.0,3,1350,944,0,0,3,8,1050,300,2007,2007,98144,47.5997,-122.31200000000001,1350,1245,9,4
139,250000.0,3,1350,8548,0,0,3,7,1350,0,1985,1985,98003,47.3179,-122.33,1660,8538,7,2
277,455500.0,3,2290,19000,0,0,4,9,1650,640,1973,1973,98042,47.3837,-122.15799999999999,2900,13034,7,2
213,672000.0,3,1220,8573,0,0,4,7,1220,0,1954,1954,98004,47.6088,-122.193,1390,8573,4,2
59,550000.0,4,2750,128502,0,0,2,7,1500,1250,1958,1958,98055,47.4345,-122.198,1470,11514,6,2
369,487000.0,3,1430,12632,0,0,3,7,1430,0,1959,1959,98008,47.6371,-122.12299999999999,1750,10350,7,2
110,291375.0,4,2220,6233,0,0,3,7,2220,0,2001,2001,98059,47.4887,-122.15,2220,5352,10,4
306,225000.0,3,1490,15850,0,0,3,7,1490,0,1946,1946,98133,47.7411,-122.34700000000001,1950,13228,4,2
193,519950.0,5,2440,10200,0,0,4,7,2440,0,1974,1974,98075,47.5814,-122.00299999999999,2000,10568,14,4
116,250000.0,3,2070,8400,0,0,4,8,2070,0,1990,1990,98002,47.3099,-122.206,2070,9239,10,4
139,614950.0,3,1500,2400,0,0,5,7,1500,0,1900,1900,98119,47.6333,-122.36200000000001,1780,3600,4,3
257,599500.0,4,2020,10260,0,0,4,7,2020,0,1984,1984,98052,47.6801,-122.11399999999999,2020,10311,9,4
145,625000.0,4,2190,13660,0,3,3,8,2190,0,1952,1952,98177,47.7658,-122.37,2520,20500,6,2
369,248500.0,2,780,10064,0,0,4,7,780,0,1958,1958,98168,47.4913,-122.318,1090,14750,4,2
151,469950.0,5,1220,4200,0,0,4,6,1090,130,1921,1921,98105,47.6677,-122.321,1790,4200,8,2
355,525000.0,3,1840,10956,0,0,4,8,1840,0,1970,1970,98033,47.6746,-122.164,1680,10950,6,2
123,787500.0,2,2390,6928,0,3,4,8,1810,580,1949,1982,98146,47.5101,-122.391,2390,12852,10,4
349,485000.0,4,3710,15935,0,0,3,10,2130,1580,2005,2005,98001,47.3528,-122.26700000000001,3674,17913,10,2
340,310000.0,2,750,5379,0,0,3,6,750,0,1919,1919,98118,47.5324,-122.272,1030,5511,4,2
161,280000.0,5,2110,7919,0,0,3,7,1110,1000,1966,1966,98118,47.5164,-122.26700000000001,1590,5250,8,2
335,200000.0,4,1020,42966,0,0,4,6,1020,0,1922,1922,98072,47.7617,-122.11,2250,37680,4,3
161,490000.0,3,3080,7363,0,0,3,9,3080,0,2006,2006,98055,47.4473,-122.205,2860,5273,10,4
243,146000.0,3,900,4770,0,0,3,6,900,0,1969,2009,98023,47.3038,-122.36200000000001,900,3480,4,2
202,500000.0,5,3720,25474,0,4,3,9,2090,1630,1986,1986,98001,47.3296,-122.256,1870,14547,12,4
131,242500.0,3,940,7380,0,0,3,6,940,0,1959,1959,98058,47.4516,-122.175,1210,8095,4,2
157,324950.0,3,1040,7288,0,0,3,7,1040,0,1959,1959,98125,47.7287,-122.311,1160,7287,4,2
349,231500.0,2,1000,7615,0,0,4,6,1000,0,1943,1943,98056,47.49,-122.191,1060,8000,4,2
27,300000.0,3,2080,9827,0,0,3,8,2080,0,1989,1989,98023,47.3058,-122.39399999999999,2660,9861,10,4
214,545000.0,4,2500,50595,0,0,3,9,2500,0,1997,1997,98045,47.4736,-121.73100000000001,2765,33720,10,4
291,350000.0,3,1050,8583,0,0,5,6,1050,0,1955,1955,98133,47.7451,-122.339,1460,7351,4,2
21,467100.0,3,1620,8645,0,0,3,7,1190,430,1973,1973,98052,47.6651,-122.15100000000001,2010,8645,7,2
341,180000.0,3,1610,8500,0,0,3,7,1610,0,1959,1959,98032,47.3717,-122.29700000000001,1070,8750,4,3
69,749000.0,4,2130,5000,0,0,4,8,2130,0,1920,1920,98144,47.5828,-122.291,2560,5000,6,4
160,245000.0,3,1460,11593,0,0,3,7,1460,0,1989,1989,98023,47.2984,-122.385,1640,9703,10,4
109,260000.0,5,1600,7350,0,0,5,7,1600,0,1962,1962,98031,47.3943,-122.196,1600,7725,4,2
36,490000.0,3,1730,2940,0,0,3,7,1730,0,1985,1985,98117,47.6911,-122.39200000000001,1690,4410,12,6
117,565000.0,4,2280,4602,0,0,3,8,2280,0,2003,2003,98075,47.5895,-122.01899999999999,2280,4193,10,4
115,330000.0,4,2430,7490,0,0,3,8,2430,0,1983,1983,98058,47.4406,-122.139,2070,7469,9,4
186,295000.0,3,1380,7575,0,0,4,7,1380,0,1963,1963,98056,47.5139,-122.18700000000001,1320,7600,4,2
160,725000.0,3,1790,6000,0,0,4,7,1790,0,1903,1903,98115,47.6754,-122.325,1290,3500,6,3
124,1140000.0,4,3370,10602,0,0,3,10,3370,0,1999,1999,98007,47.6591,-122.147,2950,9949,10,4
94,680000.0,3,2920,6300,0,0,3,8,1710,1210,1956,1956,98177,47.7065,-122.37,1940,6300,9,2
181,490000.0,2,2180,9300,0,0,4,7,1090,1090,1947,1947,98177,47.7032,-122.37100000000001,1830,7378,4,2
360,635000.0,3,1480,6985,0,0,4,7,1200,280,1926,1926,98117,47.68600000000001,-122.374,1480,5588,7,3
221,330000.0,4,2440,8098,0,0,3,8,2440,0,1983,1983,98023,47.3126,-122.346,2110,7911,9,4
326,270000.0,3,1350,1189,0,0,3,7,1080,270,2007,2007,98106,47.5218,-122.35799999999999,1300,1182,10,4
12,340000.0,3,1970,3716,0,0,3,7,1970,0,1997,1997,98056,47.4907,-122.167,1780,3716,9,4
306,413252.0,3,1110,3960,0,0,3,7,1110,0,1951,1951,98117,47.6834,-122.366,1610,5530,3,2
284,600000.0,4,2950,5803,0,0,3,9,2950,0,2007,2007,98028,47.7368,-122.23100000000001,2940,5803,11,4
348,726888.0,5,2970,7261,0,0,3,9,2970,0,1999,1999,98075,47.5994,-122.01899999999999,2970,8437,12,4
218,285000.0,2,720,6400,0,0,4,6,720,0,1943,1943,98126,47.5286,-122.368,1030,6400,4,2
280,365000.0,2,770,5680,0,0,4,6,770,0,1929,1929,98117,47.6951,-122.366,1170,5514,4,2
311,295000.0,4,1650,7200,0,0,3,7,1650,0,1964,1964,98133,47.7543,-122.344,1410,7200,8,2
320,460000.0,3,1620,7350,0,0,3,7,1170,450,1969,1969,98034,47.7248,-122.179,1800,7350,9,2
146,230000.0,3,1510,10588,0,0,3,7,1510,0,1947,1947,98198,47.3775,-122.319,1360,2873,6,3
20,337000.0,3,1070,6109,0,0,5,7,1070,0,1951,1951,98125,47.7207,-122.32,1170,7200,4,2
129,300000.0,3,1010,6300,0,0,3,7,1010,0,1957,1957,98133,47.7304,-122.352,1480,7480,4,2
273,2300000.0,4,3370,8402,0,0,5,10,2240,1130,1962,1962,98112,47.6349,-122.29,3190,8700,10,2
222,360000.0,4,2000,5500,0,0,3,8,2000,0,2003,2003,98038,47.3552,-122.014,2000,5512,10,4
318,585000.0,3,2060,10839,0,0,3,8,2060,0,1987,1987,98029,47.5675,-122.016,2180,8126,10,4
159,182700.0,3,1740,6650,0,0,3,7,1240,500,1978,1978,98023,47.2979,-122.37899999999999,1740,7000,9,2
361,305000.0,3,1740,6650,0,0,3,7,1240,500,1978,1978,98023,47.2979,-122.37899999999999,1740,7000,9,2
3,309950.0,3,1880,7838,0,0,3,7,1880,0,1994,1994,98055,47.4439,-122.19,1810,7915,10,4
318,550000.0,3,960,12527,0,0,3,7,960,0,1972,1972,98033,47.6891,-122.20299999999999,1220,7579,4,2
193,825000.0,3,3280,26413,0,3,3,11,2670,610,1985,1985,98074,47.6395,-122.05,3280,25211,10,2
152,998500.0,2,1570,4400,0,0,4,8,1570,0,1914,1914,98122,47.6112,-122.29299999999999,1850,4400,4,3
183,644500.0,4,2990,5342,0,0,3,8,2990,0,2004,2004,98074,47.6124,-122.009,2990,5936,10,4
255,320000.0,3,1250,8636,0,0,5,7,1250,0,1968,1968,98059,47.5066,-122.15899999999999,1620,7653,8,2
166,266950.0,3,1920,4803,0,0,3,7,1920,0,2005,2005,98042,47.3745,-122.12700000000001,2240,5231,10,4
12,633100.0,4,2470,33305,0,0,3,9,2470,0,1993,1993,98053,47.6303,-121.99,2440,33305,10,4
95,395000.0,2,960,6700,0,0,3,7,960,0,1951,1951,98103,47.6955,-122.35700000000001,1350,6700,4,2
318,259250.0,3,940,5904,0,0,3,6,940,0,1947,1947,98103,47.699,-122.35,870,5728,4,2
188,300000.0,3,1260,5000,0,0,4,6,1260,0,1968,1968,98014,47.6492,-121.915,1180,7500,4,2
91,435000.0,3,1740,8491,0,0,3,8,1240,500,1958,1958,98177,47.7758,-122.37899999999999,2080,8494,9,2
154,500000.0,4,2630,15000,0,0,4,7,1690,940,1976,1976,98072,47.7425,-122.089,1800,16500,11,2
91,402000.0,4,2430,5481,0,0,3,8,1430,1000,1953,1953,98108,47.5569,-122.29799999999999,2050,5508,7,2
325,580000.0,2,1220,5000,0,2,4,7,1220,0,1938,1938,98103,47.6624,-122.348,2090,3850,6,2
129,570000.0,3,2580,40392,0,0,3,9,1390,1190,1986,1986,98072,47.7637,-122.134,2460,46173,7,2
220,174950.0,2,730,6000,0,0,3,6,730,0,1950,1950,98198,47.3832,-122.3,1750,7200,4,2
5,300000.0,2,760,3001,0,0,3,6,760,0,1913,1913,98144,47.5874,-122.311,1750,5000,4,2
144,435000.0,3,1740,6988,0,0,3,7,1600,140,1950,1950,98133,47.7211,-122.33,1650,7500,6,2
26,840000.0,4,3420,8405,0,0,3,10,3420,0,2000,2000,98074,47.6328,-122.064,3230,8460,10,4
47,469000.0,5,2240,7543,0,0,3,7,1140,1100,1966,1966,98177,47.7756,-122.37200000000001,2110,7408,10,2
194,870000.0,4,1920,3600,0,0,4,8,1920,0,1907,1907,98119,47.6382,-122.368,1920,3600,7,4
33,532000.0,4,2020,7029,0,0,4,7,1430,590,1979,1979,98052,47.6983,-122.12700000000001,1780,7200,7,2
328,455000.0,4,1880,11400,0,0,3,7,1280,600,1955,1955,98177,47.7718,-122.381,1880,11400,6,2
144,649000.0,5,3990,13087,0,0,3,9,2400,1590,1991,1991,98042,47.3632,-122.061,2580,13633,13,4
387,445500.0,2,1390,6670,0,0,3,6,720,670,1941,1941,98115,47.6914,-122.30799999999999,920,6380,7,2
25,475000.0,3,1230,11502,0,0,4,7,1230,0,1984,1984,98052,47.7017,-122.12700000000001,1660,11727,8,2
363,590000.0,4,2940,29013,0,0,3,10,2940,0,1992,1992,98077,47.7635,-122.044,3010,34071,10,4
298,565000.0,4,2190,8296,0,0,3,7,2190,0,1935,1963,98136,47.5158,-122.385,1160,8160,6,4
136,110000.0,1,640,10280,0,0,2,5,640,0,1920,1920,98126,47.5144,-122.368,1090,9000,4,2
231,375000.0,3,1670,7740,0,0,3,7,1130,540,1974,1974,98126,47.5222,-122.37,1220,7740,10,2
77,255000.0,3,1240,8528,0,0,4,7,1240,0,1967,1967,98058,47.4478,-122.15700000000001,1570,8064,6,2
362,315000.0,5,1850,14800,0,0,3,6,1760,90,1937,1937,98168,47.4935,-122.321,1250,14800,7,3
202,496600.0,4,2020,8400,0,0,4,8,1350,670,1961,1961,98006,47.5488,-122.171,2060,8400,9,2
73,380000.0,3,1020,4800,0,0,3,7,1020,0,1944,1944,98118,47.5615,-122.272,1400,5465,4,2
192,338950.0,3,1610,22496,0,0,4,7,1610,0,1974,1974,98042,47.3443,-122.073,2050,35772,7,2
170,542500.0,5,2730,42500,0,0,3,8,1530,1200,1989,1989,98027,47.4587,-121.99600000000001,3180,37970,14,2
106,739000.0,5,2840,5000,0,0,4,7,1620,1220,1913,1913,98144,47.5817,-122.291,2200,5000,10,2
48,549000.0,4,1290,3060,0,0,4,7,1290,0,1906,1906,98103,47.6798,-122.348,1510,4080,7,4
53,252000.0,3,1670,7881,0,0,4,7,1190,480,1977,1977,98031,47.4105,-122.18,1870,7820,9,2
143,1700000.0,4,3860,15246,0,4,3,11,2940,920,2004,2004,98006,47.56,-122.161,3750,14790,18,4
40,735000.0,4,2460,5100,0,0,5,7,1450,1010,1909,1909,98115,47.6782,-122.3,1560,5100,7,3
68,270000.0,4,1660,8063,0,0,4,7,1660,0,1978,1978,98198,47.3761,-122.32,1060,8437,10,2
278,2250000.0,3,3420,8700,0,0,3,9,2890,530,1951,1951,98112,47.6352,-122.29,3370,8700,10,2
161,155000.0,2,1010,43056,0,0,3,5,1010,0,1990,1990,98014,47.7105,-121.316,830,18297,4,3
304,469000.0,4,2240,5624,0,0,3,7,1520,720,1961,1961,98108,47.5574,-122.30799999999999,2240,7495,10,2
251,305000.0,4,2340,5250,0,0,5,7,2340,0,1965,1965,98118,47.5183,-122.266,1540,5250,9,4
69,675000.0,3,1920,4500,0,0,5,7,960,960,1924,1924,98107,47.6645,-122.35700000000001,1190,4000,7,2
243,931000.0,3,2460,6600,0,0,4,8,1560,900,1929,1929,98109,47.6364,-122.351,2090,3400,10,3
279,385000.0,3,1470,11398,0,0,3,8,1470,0,1950,1950,98155,47.746,-122.296,1710,11407,4,2
288,815000.0,3,3400,12442,0,0,3,9,3400,0,2001,2001,98075,47.5611,-122.03200000000001,3250,8635,10,4
332,531000.0,3,1910,8390,0,0,3,7,1910,0,1979,1979,98034,47.73,-122.21600000000001,2410,8390,9,2
325,386500.0,4,1400,3600,0,0,4,6,700,700,1901,1901,98144,47.5972,-122.295,1690,3600,4,2
55,475580.0,3,1520,11085,0,0,3,8,1520,0,1983,1983,98074,47.646,-122.068,2310,9647,7,2
110,358000.0,2,930,5077,0,0,3,6,930,0,1939,1939,98133,47.7095,-122.35,1080,5803,4,2
173,677500.0,5,2340,4730,0,0,3,8,1810,530,1918,1918,98116,47.5895,-122.385,2100,4970,4,4
6,868500.0,3,2920,3942,0,0,3,10,2920,0,2008,2008,98056,47.53100000000001,-122.204,2920,3942,10,6
283,599380.0,3,1270,7350,0,0,4,7,1270,0,1967,1967,98005,47.6046,-122.16799999999999,1880,7350,7,2
159,712000.0,4,2450,11960,0,0,3,10,2450,0,1979,1979,98074,47.6351,-122.06,2600,11960,9,2
363,350000.0,5,1380,7620,0,0,3,7,1180,200,1955,1955,98106,47.5279,-122.345,1990,7620,7,2
8,875000.0,4,2520,6000,0,0,3,8,1400,1120,1921,2007,98103,47.6767,-122.35,1580,3720,8,2
306,365000.0,3,2290,7350,0,0,3,8,2290,0,1988,1988,98058,47.428999999999995,-122.162,2170,7529,9,4
19,452000.0,4,1660,6150,0,0,3,6,850,810,1945,1945,98126,47.5371,-122.368,1110,6250,8,2
291,915000.0,3,2800,9750,0,0,5,7,1400,1400,1957,1957,98004,47.5862,-122.20200000000001,2800,9530,11,2
248,482500.0,3,1690,3068,0,0,3,7,1690,0,2005,2005,98053,47.6763,-122.02799999999999,1690,3260,10,4
165,425000.0,3,1180,7200,0,0,4,7,1180,0,1949,1949,98133,47.7121,-122.333,2240,7875,4,3
223,460000.0,2,1390,4160,0,0,5,6,790,600,1916,1916,98105,47.6681,-122.324,1090,4160,7,2
79,666570.0,4,2320,7400,0,0,5,7,1620,700,1913,1913,98118,47.5558,-122.26899999999999,1740,4000,8,3
165,390000.0,3,2270,32112,0,0,4,8,1740,530,1980,1980,98042,47.3451,-122.094,2310,41606,9,2
160,650000.0,4,2640,8215,0,0,4,7,1500,1140,1966,1966,98008,47.5819,-122.125,2070,7875,7,2
152,305000.0,3,1680,8487,0,0,3,7,1680,0,1993,1993,98022,47.1959,-122.01,2080,8560,8,2
95,250000.0,3,990,8100,0,0,3,6,990,0,1949,1949,98146,47.4839,-122.34100000000001,1210,8100,4,2
339,438800.0,4,2770,4432,0,0,3,9,2770,0,2004,2004,98058,47.4541,-122.117,2770,5423,10,4
227,290000.0,2,950,5650,0,0,5,6,950,0,1943,1943,98118,47.5149,-122.257,1250,5650,4,2
364,324950.0,4,2160,4800,0,0,4,7,1290,870,1929,1929,98055,47.4777,-122.212,1570,4800,8,4
213,453000.0,3,1650,1838,0,0,4,7,1270,380,1991,1991,98107,47.6666,-122.367,1550,1558,10,4
140,556000.0,3,1800,4005,0,0,4,7,1160,640,1929,1929,98117,47.6876,-122.38,1240,4005,4,3
200,315000.0,3,1660,11135,0,0,3,8,1660,0,1971,1971,98045,47.4897,-121.787,1660,11560,8,2
25,445830.0,3,1870,5449,0,0,3,8,1870,0,2003,2003,98011,47.7557,-122.22,2000,7687,10,4
161,1260000.0,3,3220,3960,0,4,3,10,2760,460,1991,1991,98116,47.5909,-122.384,3080,4444,14,4
0,287200.0,3,1850,19966,0,0,4,7,1090,760,1992,1992,98038,47.3493,-122.03399999999999,1410,6715,12,2
144,525000.0,4,1580,6360,0,0,3,7,1290,290,1945,1945,98115,47.6873,-122.286,1690,6360,6,3
238,1140000.0,4,4590,17621,0,0,3,10,3160,1430,2003,2003,98033,47.6973,-122.205,3800,12268,17,4
161,381000.0,3,2700,18246,0,0,4,7,1510,1190,1967,1967,98059,47.4817,-122.09700000000001,1620,16986,7,2
35,360000.0,3,1020,7020,0,0,4,7,1020,0,1953,1953,98155,47.7362,-122.314,1020,5871,7,3
367,619000.0,5,2950,2932,0,0,3,8,2950,0,2004,2004,98144,47.5923,-122.29799999999999,1580,2047,14,6
293,535000.0,2,1780,224769,0,0,4,8,1780,0,1976,1976,98038,47.4158,-122.00200000000001,2060,71560,7,2
160,402000.0,2,710,5100,0,0,5,7,710,0,1905,1905,98117,47.6765,-122.381,1530,5100,4,2
192,600000.0,4,4300,70407,0,0,3,10,2710,1590,1992,1992,98058,47.4472,-122.09200000000001,3520,26727,14,4
131,549950.0,3,2080,8690,0,0,3,8,1430,650,1974,1974,98166,47.4424,-122.344,2400,9625,10,2
110,300000.0,4,2360,7440,0,0,3,7,1180,1180,1955,1955,98178,47.5044,-122.245,1680,7800,8,2
327,360000.0,6,2210,9870,0,0,4,7,2210,0,1969,1995,98059,47.4751,-122.145,1390,9912,8,4
131,419000.0,7,4340,8521,0,0,3,7,2550,1790,1986,1986,98106,47.52,-122.338,1890,8951,13,4
340,510000.0,3,1320,1012,0,0,3,8,1320,0,2009,2009,98117,47.6904,-122.395,1320,1536,12,6
137,319950.0,3,1980,9907,0,0,3,8,1980,0,1991,1991,98022,47.1903,-122.01299999999999,2050,9907,10,4
158,1180000.0,5,3960,94089,0,0,3,10,3960,0,1998,1998,98038,47.38,-122.01100000000001,2240,64468,20,4
154,381000.0,4,2130,6003,0,0,3,8,2130,0,2003,2003,98058,47.4518,-122.12,1940,4529,10,4
368,256900.0,3,1720,3951,0,0,3,7,1720,0,1992,1992,98031,47.4033,-122.18700000000001,1720,3605,10,4
293,346000.0,5,1790,30456,0,0,4,7,1350,440,1964,1964,98030,47.3469,-122.195,2420,35647,4,2
220,465000.0,2,1390,1222,0,0,3,7,1340,50,2009,2009,98052,47.6754,-122.12100000000001,1480,1369,9,6
369,545000.0,3,1900,9975,0,0,3,8,1500,400,1973,1973,98027,47.5307,-122.054,2140,9825,8,2
89,516000.0,2,1640,3090,0,0,4,7,910,730,1925,1925,98115,47.678999999999995,-122.319,1510,4120,7,2
38,550000.0,4,2700,5100,0,0,4,8,1440,1260,1968,1968,98136,47.5331,-122.384,1880,5100,10,2
368,339950.0,4,2200,7150,0,0,4,7,2200,0,1990,1990,98042,47.3595,-122.089,1740,7150,9,4
327,417000.0,3,1310,8514,0,0,4,7,1310,0,1953,1953,98133,47.7502,-122.353,1310,8514,4,2
299,906000.0,4,2480,5000,0,3,3,8,1480,1000,1951,1951,98105,47.6653,-122.272,2240,6071,10,2
194,980000.0,4,3010,9800,0,0,4,9,3010,0,1973,1973,98040,47.5336,-122.223,2510,9800,9,4
346,555000.0,4,2450,5079,0,0,3,9,2450,0,2001,2001,98056,47.5214,-122.191,2690,6675,10,4
192,468000.0,2,1250,7029,0,0,4,7,1250,0,1986,1986,98033,47.6936,-122.186,1680,8470,7,2
228,430000.0,4,2010,16020,0,0,5,8,2010,0,1962,1962,98059,47.4821,-122.10799999999999,1420,16020,10,3
14,730100.0,4,3120,14300,0,0,3,9,3120,0,2003,2003,98027,47.5318,-122.055,2580,10005,10,4
125,219000.0,4,1370,7944,0,0,3,7,1370,0,1961,1961,98198,47.4224,-122.289,1370,9181,6,3
203,570000.0,3,2420,11953,0,0,3,9,2420,0,1990,1990,98074,47.6285,-122.054,2420,12215,10,2
201,262500.0,4,1500,7036,0,0,3,7,1060,440,1979,1979,98032,47.3665,-122.27600000000001,1620,7200,11,2
27,525000.0,5,2630,9216,0,0,3,8,2630,0,2003,2003,98019,47.7379,-121.96600000000001,2020,4980,10,4
335,520000.0,2,950,3880,0,0,4,6,950,0,1919,1919,98117,47.687,-122.389,1660,3880,4,2
221,417400.0,3,2680,12285,0,0,4,8,2680,0,1970,1970,98055,47.4633,-122.196,2610,9558,12,2
10,788000.0,4,3680,5759,0,0,3,9,2840,840,2003,2003,98027,47.5367,-122.06700000000001,3620,6006,13,4
236,320000.0,3,1270,7400,0,2,4,7,1270,0,1956,1956,98056,47.4831,-122.191,1800,7400,4,2
126,950000.0,6,2330,5000,0,0,4,7,2330,0,1920,1920,98117,47.6789,-122.397,1570,5000,4,3
25,255000.0,3,960,8100,0,0,3,7,960,0,1955,1955,98155,47.7766,-122.307,1120,8100,4,2
18,260000.0,4,1990,6671,0,0,3,7,1990,0,1989,1989,98023,47.3078,-122.35799999999999,1862,6566,10,4
314,394000.0,3,1450,7930,0,0,4,6,1150,300,1923,1923,98126,47.5212,-122.37100000000001,1040,7740,4,2
243,575000.0,4,2280,27441,0,0,3,8,2280,0,1996,1996,98072,47.7628,-122.12299999999999,2350,35020,10,4
321,1250000.0,4,1830,7200,0,2,3,8,1750,80,1923,1923,98112,47.6315,-122.28200000000001,3100,7200,9,4
94,385000.0,3,1650,7800,0,0,3,7,1260,390,1969,1969,98011,47.7377,-122.197,1760,8268,9,2
369,637000.0,4,1710,5000,0,0,3,8,1110,600,1979,1979,98115,47.6772,-122.285,1750,5304,10,2
192,485000.0,5,1420,9900,0,0,3,7,1050,370,1964,1964,98008,47.6348,-122.118,1580,8075,6,2
10,315275.0,3,1440,8040,0,0,3,7,960,480,1951,1951,98125,47.7128,-122.306,1500,8040,7,2
144,252500.0,2,1280,8710,0,0,3,7,1280,0,1967,1967,98058,47.4472,-122.16,1520,9375,6,2
194,790000.0,4,2560,12760,0,0,4,7,1760,800,1949,1949,98115,47.6947,-122.303,1760,6384,10,2
12,310000.0,3,1480,7830,0,0,3,7,1480,0,1952,1952,98133,47.7703,-122.336,1450,7830,4,2
224,1250000.0,4,2960,20240,0,4,4,10,2960,0,1985,1985,98146,47.5075,-122.389,2500,14960,10,4
271,425000.0,2,1160,5038,0,0,5,7,740,420,1942,1942,98126,47.5304,-122.38,1160,5076,4,2
